court_id,resource_uri,pacer_court_id,pacer_has_rss_feed,pacer_rss_entry_types,date_last_pacer_contact,fjc_court_id,date_modified,in_use,has_opinion_scraper,has_oral_argument_scraper,position,citation_string,short_name,full_name,url,start_date,end_date,jurisdiction,parent_court,appeals_to
masssuperctsuff,https://www.courtlistener.com/api/rest/v4/courts/masssuperctsuff/,,,,,,2023-10-02T18:23:52.411151-07:00,False,False,False,364.006,Suffolk Mass. Super. Ct.,"Massachusetts Superior Court, Suffolk County","Massachusetts Superior Court, Suffolk County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/masssuperct/,[]
massdistct,https://www.courtlistener.com/api/rest/v4/courts/massdistct/,,,,,,2016-04-21T11:46:28.110000-07:00,True,False,False,364.1,Mass. Dist. Ct.,Massachusetts District Court,Massachusetts District Court,http://www.mass.gov/courts/court-info/trial-court/dc/,,,SA,,[]
massdistctbos,https://www.courtlistener.com/api/rest/v4/courts/massdistctbos/,,,,,,2023-10-02T18:23:52.423639-07:00,False,False,False,364.1001,,Boston Municipal Court,Boston Municipal Court,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/massdistct/,[]
massdistctbrook,https://www.courtlistener.com/api/rest/v4/courts/massdistctbrook/,,,,,,2023-10-02T18:23:52.443146-07:00,False,False,False,364.105,,Brookline District Court,Brookline District Court,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/massdistct/,[]
mahousct,https://www.courtlistener.com/api/rest/v4/courts/mahousct/,,,,,,2022-11-17T18:46:33.390991-08:00,False,False,False,364.2,Mass. Hous. Ct.,Massachusetts Housing Court,Massachusetts Housing Court,,,,ST,,[]
massland,https://www.courtlistener.com/api/rest/v4/courts/massland/,,,,,,2022-11-17T18:46:33.393235-08:00,False,False,False,364.21,,Massachusetts Land Court,Massachusetts Land Court,,,,ST,,[]
maprobct,https://www.courtlistener.com/api/rest/v4/courts/maprobct/,,,,,,2022-11-17T18:46:33.395143-08:00,False,False,False,364.22,Mass. Prob. Fam. Ct.,Massachusetts Probate and Family Court,Massachusetts Probate and Family Court,,,,ST,,[]
masslandct,https://www.courtlistener.com/api/rest/v4/courts/masslandct/,,,,,,2022-01-05T09:22:10.583799-08:00,True,True,False,364.3,,Massachusetts Land Court,Massachusetts Land Court,,,,SS,,[]
masstaxbd,https://www.courtlistener.com/api/rest/v4/courts/masstaxbd/,,,,,,2022-11-17T18:50:58.882950-08:00,False,False,False,364.35,Mass. App. Tax. Bd.,Massachusetts Appellate Tax Board,Massachusetts Appellate Tax Board,,,,SA,,[]
masshserep,https://www.courtlistener.com/api/rest/v4/courts/masshserep/,,,,,,2022-11-17T18:50:58.885121-08:00,False,False,False,364.37,Mass. House of Rep.,Massachusetts House of Representatives,Massachusetts House of Representatives,,,,SS,,[]
maworkcompcom,https://www.courtlistener.com/api/rest/v4/courts/maworkcompcom/,,,,,,2016-05-18T12:03:43.626000-07:00,True,False,False,364.5,Mass. Dep't Indus. Accid.,Massachusetts Department of Industrial Accidents,Massachusetts Department of Industrial Accidents,http://www.mass.gov/lwd/workers-compensation/,,,SS,,[]
mich,https://www.courtlistener.com/api/rest/v4/courts/mich/,,,,,,2013-08-14T09:46:30-07:00,True,True,False,365.0,Mich.,Michigan Supreme Court,Michigan Supreme Court,http://courts.mi.gov/,1837-01-01,,S,,[]
michctapp,https://www.courtlistener.com/api/rest/v4/courts/michctapp/,,,,,,2024-01-09T11:22:00.098013-08:00,True,True,False,365.1,Mich. Ct. App.,Michigan Court of Appeals,Michigan Court of Appeals,http://courts.mi.gov/courts/coa/pages/default.aspx,1964-01-01,,SA,,[]
michchanct,https://www.courtlistener.com/api/rest/v4/courts/michchanct/,,,,,,2024-07-24T07:13:01.673690-07:00,False,False,False,365.115,,Michigan Court of Chancery,Michigan Court of Chancery,,1836-01-01,1847-12-31,SA,,[]
michsuperct,https://www.courtlistener.com/api/rest/v4/courts/michsuperct/,,,,,,2022-12-15T10:01:59.567248-08:00,False,False,False,365.12,Mich. Super. Ct.,Michigan Superior Courts,Michigan Superior Courts,,,,ST,,[]
michsuperctdetr,https://www.courtlistener.com/api/rest/v4/courts/michsuperctdetr/,,,,,,2023-10-02T18:23:52.456619-07:00,False,False,False,365.121,"Mich. Super. Ct., Detroit","Michigan Superior Court, Detroit","Michigan Superior Court, Detroit",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/michsuperct/,[]
michsuperctgrap,https://www.courtlistener.com/api/rest/v4/courts/michsuperctgrap/,,,,,,2023-10-02T18:23:52.475223-07:00,False,False,False,365.122,"Mich. Super. Ct., Grand Rapids","Michigan Superior Court, Grand Rapids","Michigan Superior Court, Grand Rapids",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/michsuperct/,[]
micirct,https://www.courtlistener.com/api/rest/v4/courts/micirct/,,,,,,2022-11-17T18:50:58.887171-08:00,False,False,False,365.15,Michigan Cir. Ct.,Michigan Circuit Court,Michigan Circuit Court,,,,ST,,[]
micirct1,https://www.courtlistener.com/api/rest/v4/courts/micirct1/,,,,,,2023-10-02T18:23:52.491318-07:00,False,False,False,365.1729,"Mich. Cir. Ct., 1st Cir.",Circuit Court of the 1st Circuit of Michigan,Circuit Court of the 1st Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct2,https://www.courtlistener.com/api/rest/v4/courts/micirct2/,,,,,,2023-10-02T18:23:52.511280-07:00,False,False,False,365.173,"Mich. Cir. Ct., 2nd Cir.",Circuit Court of the 2nd Circuit of Michigan,Circuit Court of the 2nd Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct3,https://www.courtlistener.com/api/rest/v4/courts/micirct3/,,,,,,2023-10-02T18:23:52.527422-07:00,False,False,False,365.1731,"Mich. Cir. Ct., 3rd Cir.",Circuit Court of the 3rd Circuit of Michigan,Circuit Court of the 3rd Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct4,https://www.courtlistener.com/api/rest/v4/courts/micirct4/,,,,,,2023-10-02T18:23:52.543776-07:00,False,False,False,365.1732,"Mich. Cir. Ct., 4th Cir.",Circuit Court of the 4th Circuit of Michigan,Circuit Court of the 4th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct5,https://www.courtlistener.com/api/rest/v4/courts/micirct5/,,,,,,2023-10-02T18:23:52.552779-07:00,False,False,False,365.1733,"Mich. Cir. Ct., 5th Cir.",Circuit Court of the 5th Circuit of Michigan,Circuit Court of the 5th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct6,https://www.courtlistener.com/api/rest/v4/courts/micirct6/,,,,,,2023-10-02T18:23:52.567520-07:00,False,False,False,365.1734,"Mich. Cir. Ct., 6th Cir.",Circuit Court of the 6th Circuit of Michigan,Circuit Court of the 6th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct7,https://www.courtlistener.com/api/rest/v4/courts/micirct7/,,,,,,2023-10-02T18:23:52.575956-07:00,False,False,False,365.1735,"Mich. Cir. Ct., 7th Cir.",Circuit Court of the 7th Circuit of Michigan,Circuit Court of the 7th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct8,https://www.courtlistener.com/api/rest/v4/courts/micirct8/,,,,,,2023-10-02T18:23:52.583502-07:00,False,False,False,365.1736,"Mich. Cir. Ct., 8th Cir.",Circuit Court of the 8th Circuit of Michigan,Circuit Court of the 8th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct9,https://www.courtlistener.com/api/rest/v4/courts/micirct9/,,,,,,2023-10-02T18:23:52.589769-07:00,False,False,False,365.1737,"Mich. Cir. Ct., 9th Cir.",Circuit Court of the 9th Circuit of Michigan,Circuit Court of the 9th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct10,https://www.courtlistener.com/api/rest/v4/courts/micirct10/,,,,,,2023-10-02T18:23:52.603222-07:00,False,False,False,365.1738,"Mich. Cir. Ct., 10th Cir.",Circuit Court of the 10th Circuit of Michigan,Circuit Court of the 10th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct11,https://www.courtlistener.com/api/rest/v4/courts/micirct11/,,,,,,2023-10-02T18:23:52.619361-07:00,False,False,False,365.1739,"Mich. Cir. Ct., 11th Cir.",Circuit Court of the 11th Circuit of Michigan,Circuit Court of the 11th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct12,https://www.courtlistener.com/api/rest/v4/courts/micirct12/,,,,,,2023-10-02T18:23:52.635978-07:00,False,False,False,365.174,"Mich. Cir. Ct., 12th Cir.",Circuit Court of the 12th Circuit of Michigan,Circuit Court of the 12th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct13,https://www.courtlistener.com/api/rest/v4/courts/micirct13/,,,,,,2023-10-02T18:23:52.642300-07:00,False,False,False,365.1741,"Mich. Cir. Ct., 13th Cir.",Circuit Court of the 13th Circuit of Michigan,Circuit Court of the 13th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct14,https://www.courtlistener.com/api/rest/v4/courts/micirct14/,,,,,,2023-10-02T18:23:52.651204-07:00,False,False,False,365.1742,"Mich. Cir. Ct., 14th Cir.",Circuit Court of the 14th Circuit of Michigan,Circuit Court of the 14th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct15,https://www.courtlistener.com/api/rest/v4/courts/micirct15/,,,,,,2023-10-02T18:23:52.663816-07:00,False,False,False,365.1743,"Mich. Cir. Ct., 15th Cir.",Circuit Court of the 15th Circuit of Michigan,Circuit Court of the 15th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct16,https://www.courtlistener.com/api/rest/v4/courts/micirct16/,,,,,,2023-10-02T18:23:52.675160-07:00,False,False,False,365.1744,"Mich. Cir. Ct., 16th Cir.",Circuit Court of the 16th Circuit of Michigan,Circuit Court of the 16th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct17,https://www.courtlistener.com/api/rest/v4/courts/micirct17/,,,,,,2023-10-02T18:23:52.681650-07:00,False,False,False,365.1745,"Mich. Cir. Ct., 17th Cir.",Circuit Court of the 17th Circuit of Michigan,Circuit Court of the 17th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct18,https://www.courtlistener.com/api/rest/v4/courts/micirct18/,,,,,,2023-10-02T18:23:52.687818-07:00,False,False,False,365.1746,"Mich. Cir. Ct., 18th Cir.",Circuit Court of the 18th Circuit of Michigan,Circuit Court of the 18th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct19,https://www.courtlistener.com/api/rest/v4/courts/micirct19/,,,,,,2023-10-02T18:23:52.700575-07:00,False,False,False,365.1747,"Mich. Cir. Ct., 19th Cir.",Circuit Court of the 19th Circuit of Michigan,Circuit Court of the 19th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct20,https://www.courtlistener.com/api/rest/v4/courts/micirct20/,,,,,,2023-10-02T18:23:52.723278-07:00,False,False,False,365.1748,"Mich. Cir. Ct., 20th Cir.",Circuit Court of the 20th Circuit of Michigan,Circuit Court of the 20th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct21,https://www.courtlistener.com/api/rest/v4/courts/micirct21/,,,,,,2023-10-02T18:23:52.739194-07:00,False,False,False,365.1749,"Mich. Cir. Ct., 21st Cir.",Circuit Court of the 21st Circuit of Michigan,Circuit Court of the 21st Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct22,https://www.courtlistener.com/api/rest/v4/courts/micirct22/,,,,,,2023-10-02T18:23:52.750108-07:00,False,False,False,365.175,"Mich. Cir. Ct., 22nd Cir.",Circuit Court of the 22nd Circuit of Michigan,Circuit Court of the 22nd Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct23,https://www.courtlistener.com/api/rest/v4/courts/micirct23/,,,,,,2023-10-02T18:23:52.757596-07:00,False,False,False,365.1751,"Mich. Cir. Ct., 23rd Cir.",Circuit Court of the 23rd Circuit of Michigan,Circuit Court of the 23rd Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct24,https://www.courtlistener.com/api/rest/v4/courts/micirct24/,,,,,,2023-10-02T18:23:52.764174-07:00,False,False,False,365.1752,"Mich. Cir. Ct., 24th Cir.",Circuit Court of the 24th Circuit of Michigan,Circuit Court of the 24th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct25,https://www.courtlistener.com/api/rest/v4/courts/micirct25/,,,,,,2023-10-02T18:23:52.770119-07:00,False,False,False,365.1753,"Mich. Cir. Ct., 25th Cir.",Circuit Court of the 25th Circuit of Michigan,Circuit Court of the 25th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct26,https://www.courtlistener.com/api/rest/v4/courts/micirct26/,,,,,,2023-10-02T18:23:52.783774-07:00,False,False,False,365.1754,"Mich. Cir. Ct., 26th Cir.",Circuit Court of the 26th Circuit of Michigan,Circuit Court of the 26th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct27,https://www.courtlistener.com/api/rest/v4/courts/micirct27/,,,,,,2023-10-02T18:23:52.793492-07:00,False,False,False,365.1755,"Mich. Cir. Ct., 27th Cir.",Circuit Court of the 27th Circuit of Michigan,Circuit Court of the 27th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct28,https://www.courtlistener.com/api/rest/v4/courts/micirct28/,,,,,,2023-10-02T18:23:52.813806-07:00,False,False,False,365.1756,"Mich. Cir. Ct., 28th Cir.",Circuit Court of the 28th Circuit of Michigan,Circuit Court of the 28th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct29,https://www.courtlistener.com/api/rest/v4/courts/micirct29/,,,,,,2023-10-02T18:23:52.831319-07:00,False,False,False,365.1757,"Mich. Cir. Ct., 29th Cir.",Circuit Court of the 29th Circuit of Michigan,Circuit Court of the 29th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct30,https://www.courtlistener.com/api/rest/v4/courts/micirct30/,,,,,,2023-10-02T18:23:52.844170-07:00,False,False,False,365.1758,"Mich. Cir. Ct., 30th Cir.",Circuit Court of the 30th Circuit of Michigan,Circuit Court of the 30th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct31,https://www.courtlistener.com/api/rest/v4/courts/micirct31/,,,,,,2023-10-02T18:23:52.851199-07:00,False,False,False,365.1759,"Mich. Cir. Ct., 31st Cir.",Circuit Court of the 31st Circuit of Michigan,Circuit Court of the 31st Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct32,https://www.courtlistener.com/api/rest/v4/courts/micirct32/,,,,,,2023-10-02T18:23:52.857276-07:00,False,False,False,365.176,"Mich. Cir. Ct., 32nd Cir.",Circuit Court of the 32nd Circuit of Michigan,Circuit Court of the 32nd Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct33,https://www.courtlistener.com/api/rest/v4/courts/micirct33/,,,,,,2023-10-02T18:23:52.867156-07:00,False,False,False,365.1761,"Mich. Cir. Ct., 33rd Cir.",Circuit Court of the 33rd Circuit of Michigan,Circuit Court of the 33rd Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct34,https://www.courtlistener.com/api/rest/v4/courts/micirct34/,,,,,,2023-10-02T18:23:52.883326-07:00,False,False,False,365.1762,"Mich. Cir. Ct., 34th Cir.",Circuit Court of the 34th Circuit of Michigan,Circuit Court of the 34th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct35,https://www.courtlistener.com/api/rest/v4/courts/micirct35/,,,,,,2023-10-02T18:23:52.892158-07:00,False,False,False,365.1763,"Mich. Cir. Ct., 35th Cir.",Circuit Court of the 35th Circuit of Michigan,Circuit Court of the 35th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct36,https://www.courtlistener.com/api/rest/v4/courts/micirct36/,,,,,,2023-10-02T18:23:52.907241-07:00,False,False,False,365.1764,"Mich. Cir. Ct., 36th Cir.",Circuit Court of the 36th Circuit of Michigan,Circuit Court of the 36th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct37,https://www.courtlistener.com/api/rest/v4/courts/micirct37/,,,,,,2023-10-02T18:23:52.927219-07:00,False,False,False,365.1765,Mich. 37th Cir.,Circuit Court of the 37th Circuit of Michigan,Circuit Court of the 37th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct38,https://www.courtlistener.com/api/rest/v4/courts/micirct38/,,,,,,2023-10-02T18:23:52.940881-07:00,False,False,False,365.1766,"Mich. Cir. Ct., 38th Cir.",Circuit Court of the 38th Circuit of Michigan,Circuit Court of the 38th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct39,https://www.courtlistener.com/api/rest/v4/courts/micirct39/,,,,,,2023-10-02T18:23:52.947326-07:00,False,False,False,365.1767,"Mich. Cir. Ct., 39th Cir.",Circuit Court of the 39th Circuit of Michigan,Circuit Court of the 39th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct40,https://www.courtlistener.com/api/rest/v4/courts/micirct40/,,,,,,2023-10-02T18:23:52.963406-07:00,False,False,False,365.1768,"Mich. Cir. Ct., 40th Cir.",Circuit Court of the 40th Circuit of Michigan,Circuit Court of the 40th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct41,https://www.courtlistener.com/api/rest/v4/courts/micirct41/,,,,,,2023-10-02T18:23:52.979376-07:00,False,False,False,365.1769,"Mich. Cir. Ct., 41st Cir.",Circuit Court of the 41st Circuit of Michigan,Circuit Court of the 41st Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct42,https://www.courtlistener.com/api/rest/v4/courts/micirct42/,,,,,,2023-10-02T18:23:52.988801-07:00,False,False,False,365.177,"Mich. Cir. Ct., 42nd Cir.",Circuit Court of the 42nd Circuit of Michigan,Circuit Court of the 42nd Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct43,https://www.courtlistener.com/api/rest/v4/courts/micirct43/,,,,,,2023-10-02T18:23:52.995680-07:00,False,False,False,365.1771,"Mich. Cir. Ct., 43rd Cir.",Circuit Court of the 43rd Circuit of Michigan,Circuit Court of the 43rd Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct44,https://www.courtlistener.com/api/rest/v4/courts/micirct44/,,,,,,2023-10-02T18:23:53.007125-07:00,False,False,False,365.1772,"Mich. Cir. Ct., 44th Cir.",Circuit Court of the 44th Circuit of Michigan,Circuit Court of the 44th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct45,https://www.courtlistener.com/api/rest/v4/courts/micirct45/,,,,,,2023-10-02T18:23:53.014974-07:00,False,False,False,365.1773,"Mich. Cir. Ct., 45th Cir.",Circuit Court of the 45th Circuit of Michigan,Circuit Court of the 45th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct46,https://www.courtlistener.com/api/rest/v4/courts/micirct46/,,,,,,2023-10-02T18:23:53.031450-07:00,False,False,False,365.1774,"Mich. Cir. Ct., 46th Cir.",Circuit Court of the 46th Circuit of Michigan,Circuit Court of the 46th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct47,https://www.courtlistener.com/api/rest/v4/courts/micirct47/,,,,,,2023-10-02T18:23:53.047154-07:00,False,False,False,365.1775,"Mich. Cir. Ct., 47th Cir.",Circuit Court of the 47th Circuit of Michigan,Circuit Court of the 47th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
micirct48,https://www.courtlistener.com/api/rest/v4/courts/micirct48/,,,,,,2023-10-02T18:23:53.056750-07:00,False,False,False,365.1776,"Mich. Cir. Ct., 48th Cir.",Circuit Court of the 48th Circuit of Michigan,Circuit Court of the 48th Circuit of Michigan,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/micirct/,[]
